# interpolation 
# x qspline integ deriv
2.723 -0.906721 0.554668 -0.511106
2.724 -0.907235 0.553777 -0.515828
2.725 -0.907753 0.552886 -0.520363
2.726 -0.908275 0.551995 -0.524712
2.727 -0.908802 0.551104 -0.528876
2.728 -0.909333 0.550213 -0.532854
2.729 -0.909868 0.549322 -0.536645
2.73 -0.910406 0.548431 -0.540251
2.731 -0.910948 0.54754 -0.543671
2.732 -0.911494 0.546649 -0.546905
2.733 -0.912042 0.545758 -0.549953
2.734 -0.912593 0.544867 -0.552815
2.735 -0.913148 0.543976 -0.555491
2.736 -0.913704 0.543085 -0.557981
2.737 -0.914263 0.542194 -0.560285
2.738 -0.914825 0.541303 -0.562403
2.739 -0.915388 0.540412 -0.564336
2.74 -0.915953 0.539521 -0.566082
2.741 -0.91652 0.53863 -0.567643
2.742 -0.917089 0.537739 -0.569018
2.743 -0.917658 0.536848 -0.570206
2.744 -0.918229 0.535957 -0.571209
2.745 -0.918801 0.535066 -0.572026
2.746 -0.919373 0.534175 -0.572657
2.747 -0.919946 0.533284 -0.573102
2.748 -0.920519 0.532393 -0.573361
2.749 -0.921093 0.531502 -0.573434
2.75 -0.921666 0.530611 -0.573321
2.751 -0.922239 0.52972 -0.573023
2.752 -0.922812 0.528829 -0.572538
2.753 -0.923384 0.527938 -0.571868
2.754 -0.923956 0.527047 -0.571011
2.755 -0.924526 0.526156 -0.569969
2.756 -0.925095 0.525265 -0.56874
2.757 -0.925664 0.524374 -0.567326
2.758 -0.92623 0.523483 -0.565726
2.759 -0.926795 0.522592 -0.56394
2.76 -0.927358 0.521701 -0.561968
2.761 -0.927919 0.52081 -0.55981
2.762 -0.928477 0.519919 -0.557466
2.763 -0.929034 0.519028 -0.554937
2.764 -0.929587 0.518137 -0.552221
2.765 -0.930138 0.517246 -0.549319
2.766 -0.930686 0.516355 -0.546232
2.767 -0.93123 0.515464 -0.542958
2.768 -0.931772 0.514572 -0.539499
2.769 -0.932309 0.513681 -0.535854
2.77 -0.932843 0.51279 -0.532022
2.771 -0.933373 0.511899 -0.528005
2.772 -0.933899 0.511008 -0.523802
2.773 -0.934421 0.510117 -0.519413
2.774 -0.934938 0.509226 -0.514838
2.775 -0.935451 0.508335 -0.510077
2.776 -0.935958 0.507444 -0.505131
2.777 -0.936461 0.506553 -0.499998
2.778 -0.936958 0.505662 -0.494679
2.779 -0.93745 0.504771 -0.489175
2.78 -0.937936 0.50388 -0.483484
2.781 -0.938417 0.502989 -0.477608
2.782 -0.938892 0.502098 -0.471546
2.783 -0.93936 0.501207 -0.465298
2.784 -0.939822 0.500316 -0.458863
2.785 -0.940278 0.499425 -0.452243
2.786 -0.940726 0.498534 -0.445437
2.787 -0.941168 0.497643 -0.438445
2.788 -0.941603 0.496752 -0.431268
2.789 -0.942031 0.495861 -0.423904
2.79 -0.942451 0.49497 -0.416354
2.791 -0.942864 0.494079 -0.408618
2.792 -0.943268 0.493188 -0.400697
2.793 -0.943665 0.492297 -0.392589
2.794 -0.944053 0.491406 -0.384296
2.795 -0.944433 0.490515 -0.375817
2.796 -0.944805 0.489624 -0.367151
2.797 -0.945168 0.488733 -0.3583
2.798 -0.945521 0.487842 -0.349263
2.799 -0.945866 0.486951 -0.34004
2.8 -0.946201 0.48606 -0.330631
2.801 -0.946527 0.485169 -0.321036
2.802 -0.946843 0.484278 -0.311256
2.803 -0.94715 0.483387 -0.301289
2.804 -0.947446 0.482496 -0.291136
2.805 -0.947732 0.481605 -0.280798
2.806 -0.948008 0.480714 -0.270273
2.807 -0.948272 0.479823 -0.259563
2.808 -0.948527 0.478932 -0.248667
2.809 -0.94877 0.478041 -0.237584
2.81 -0.949002 0.47715 -0.226316
2.811 -0.949222 0.476259 -0.214862
2.812 -0.949431 0.475368 -0.203222
2.813 -0.949629 0.474477 -0.191396
2.814 -0.949814 0.473586 -0.179384
2.815 -0.949987 0.472695 -0.167187
2.816 -0.950148 0.471804 -0.154803
2.817 -0.950297 0.470913 -0.142233
2.818 -0.950433 0.470022 -0.129478
2.819 -0.950556 0.469131 -0.116536
2.82 -0.950666 0.46824 -0.103409
2.821 -0.950763 0.467349 -0.0900954
2.822 -0.950846 0.466458 -0.0765962
2.823 -0.950916 0.465567 -0.062911
2.824 -0.950972 0.464676 -0.0490399
2.825 -0.951014 0.463785 -0.0349829
2.826 -0.951042 0.462894 -0.0207399
2.827 -0.951055 0.462003 -0.00631105
2.828 -0.951058 0.461078 -0.00502905
2.829 -0.951067 0.460127 -0.0138159
2.83 -0.951086 0.459176 -0.0224893
2.831 -0.951112 0.458225 -0.0310493
2.832 -0.951148 0.457274 -0.0394958
2.833 -0.951191 0.456323 -0.047829
2.834 -0.951243 0.455372 -0.0560487
2.835 -0.951303 0.454421 -0.064155
2.836 -0.951371 0.45347 -0.0721479
2.837 -0.951448 0.452519 -0.0800274
2.838 -0.951532 0.451568 -0.0877935
2.839 -0.951623 0.450616 -0.0954461
2.84 -0.951722 0.449665 -0.102985
2.841 -0.951829 0.448714 -0.110411
2.842 -0.951943 0.447763 -0.117724
2.843 -0.952064 0.446812 -0.124922
2.844 -0.952193 0.445861 -0.132008
2.845 -0.952328 0.44491 -0.13898
2.846 -0.952471 0.443959 -0.145839
2.847 -0.95262 0.443008 -0.152584
2.848 -0.952776 0.442057 -0.159216
2.849 -0.952938 0.441106 -0.165735
2.85 -0.953107 0.440155 -0.17214
2.851 -0.953283 0.439204 -0.178431
2.852 -0.953464 0.438253 -0.184609
2.853 -0.953652 0.437302 -0.190674
2.854 -0.953846 0.436351 -0.196626
2.855 -0.954045 0.4354 -0.202464
2.856 -0.95425 0.434449 -0.208188
2.857 -0.954461 0.433497 -0.213799
2.858 -0.954678 0.432546 -0.219297
2.859 -0.9549 0.431595 -0.224681
2.86 -0.955127 0.430644 -0.229952
2.861 -0.95536 0.429693 -0.23511
2.862 -0.955598 0.428742 -0.240154
2.863 -0.95584 0.427791 -0.245084
2.864 -0.956088 0.42684 -0.249901
2.865 -0.95634 0.425889 -0.254605
2.866 -0.956597 0.424938 -0.259196
2.867 -0.956858 0.423987 -0.263673
2.868 -0.957124 0.423036 -0.268036
2.869 -0.957394 0.422085 -0.272286
2.87 -0.957669 0.421134 -0.276423
2.871 -0.957947 0.420183 -0.280446
2.872 -0.95823 0.419232 -0.284356
2.873 -0.958516 0.418281 -0.288153
2.874 -0.958806 0.417329 -0.291836
2.875 -0.959099 0.416378 -0.295405
2.876 -0.959397 0.415427 -0.298861
2.877 -0.959697 0.414476 -0.302204
2.878 -0.960001 0.413525 -0.305434
2.879 -0.960308 0.412574 -0.308549
2.88 -0.960618 0.411623 -0.311552
2.881 -0.960931 0.410672 -0.314441
2.882 -0.961247 0.409721 -0.317217
2.883 -0.961565 0.40877 -0.319879
2.884 -0.961887 0.407819 -0.322428
2.885 -0.96221 0.406868 -0.324863
2.886 -0.962536 0.405917 -0.327185
2.887 -0.962865 0.404966 -0.329394
2.888 -0.963195 0.404015 -0.331489
2.889 -0.963527 0.403064 -0.333471
2.89 -0.963862 0.402113 -0.335339
2.891 -0.964198 0.401162 -0.337094
2.892 -0.964536 0.40021 -0.338736
2.893 -0.964876 0.399259 -0.340264
2.894 -0.965217 0.398308 -0.341679
2.895 -0.965559 0.397357 -0.34298
2.896 -0.965902 0.396406 -0.344168
2.897 -0.966247 0.395455 -0.345242
2.898 -0.966593 0.394504 -0.346203
2.899 -0.96694 0.393553 -0.347051
2.9 -0.967287 0.392602 -0.347785
2.901 -0.967635 0.391651 -0.348406
2.902 -0.967984 0.3907 -0.348913
2.903 -0.968333 0.389749 -0.349307
2.904 -0.968682 0.388798 -0.349587
2.905 -0.969032 0.387847 -0.349754
2.906 -0.969382 0.386896 -0.349808
2.907 -0.969732 0.385945 -0.349748
2.908 -0.970081 0.384994 -0.349575
2.909 -0.970431 0.384043 -0.349289
2.91 -0.97078 0.383091 -0.348889
2.911 -0.971128 0.38214 -0.348375
2.912 -0.971477 0.381189 -0.347748
2.913 -0.971824 0.380238 -0.347008
2.914 -0.97217 0.379287 -0.346154
2.915 -0.972516 0.378336 -0.345187
2.916 -0.972861 0.377385 -0.344107
2.917 -0.973204 0.376434 -0.342913
2.918 -0.973547 0.375483 -0.341606
2.919 -0.973888 0.374532 -0.340185
2.92 -0.974227 0.373581 -0.338651
2.921 -0.974565 0.37263 -0.337003
2.922 -0.974901 0.371679 -0.335242
2.923 -0.975235 0.370728 -0.333368
2.924 -0.975568 0.369777 -0.33138
2.925 -0.975898 0.368826 -0.329279
2.926 -0.976226 0.367875 -0.327064
2.927 -0.976552 0.366923 -0.324736
2.928 -0.976876 0.365972 -0.322294
2.929 -0.977197 0.365021 -0.319739
2.93 -0.977515 0.36407 -0.317071
2.931 -0.977831 0.363119 -0.314289
2.932 -0.978144 0.362168 -0.311394
2.933 -0.978453 0.361217 -0.308385
2.934 -0.97876 0.360266 -0.305263
2.935 -0.979064 0.359315 -0.302028
2.936 -0.979364 0.358364 -0.298679
2.937 -0.979661 0.357413 -0.295217
2.938 -0.979955 0.356462 -0.291641
2.939 -0.980245 0.355511 -0.287952
2.94 -0.980531 0.35456 -0.284149
2.941 -0.980813 0.353609 -0.280234
2.942 -0.981091 0.352658 -0.276204
2.943 -0.981365 0.351707 -0.272061
2.944 -0.981635 0.350756 -0.267805
2.945 -0.981901 0.349804 -0.263436
2.946 -0.982162 0.348853 -0.258953
2.947 -0.982419 0.347902 -0.254356
2.948 -0.982671 0.346951 -0.249646
2.949 -0.982918 0.346 -0.244823
2.95 -0.98316 0.345049 -0.239886
2.951 -0.983398 0.344098 -0.234836
2.952 -0.98363 0.343147 -0.229673
2.953 -0.983857 0.342196 -0.224396
2.954 -0.984079 0.341245 -0.219005
2.955 -0.984295 0.340294 -0.213501
2.956 -0.984506 0.339343 -0.207884
2.957 -0.984711 0.338392 -0.202154
2.958 -0.98491 0.337441 -0.19631
2.959 -0.985103 0.33649 -0.190352
2.96 -0.98529 0.335539 -0.184281
2.961 -0.985472 0.334588 -0.178097
2.962 -0.985647 0.333637 -0.171799
2.963 -0.985815 0.332685 -0.165388
2.964 -0.985977 0.331734 -0.158864
2.965 -0.986133 0.330783 -0.152226
2.966 -0.986282 0.329832 -0.145474
2.967 -0.986424 0.328881 -0.138609
2.968 -0.986559 0.32793 -0.131631
2.969 -0.986687 0.326979 -0.12454
2.97 -0.986808 0.326028 -0.117335
2.971 -0.986922 0.325077 -0.110016
2.972 -0.987028 0.324126 -0.102584
2.973 -0.987127 0.323175 -0.0950389
2.974 -0.987218 0.322224 -0.0873801
2.975 -0.987302 0.321273 -0.079608
2.976 -0.987377 0.320322 -0.0717224
2.977 -0.987445 0.319371 -0.0637235
2.978 -0.987505 0.31842 -0.0556111
2.979 -0.987556 0.317469 -0.0473853
2.98 -0.987599 0.316517 -0.039046
2.981 -0.987634 0.315566 -0.0305934
2.982 -0.987661 0.314615 -0.0220273
2.983 -0.987678 0.313664 -0.0133479
2.984 -0.987687 0.312713 -0.00455496
