# interpolation 
# x qspline integ deriv
2.72 -0.904381 0.408427 -0.321562
2.721 -0.904703 0.407525 -0.323664
2.722 -0.905028 0.406623 -0.325765
2.723 -0.905355 0.405721 -0.327867
2.724 -0.905684 0.404818 -0.329969
2.725 -0.906015 0.403916 -0.332071
2.726 -0.906348 0.403013 -0.334173
2.727 -0.906683 0.40211 -0.336274
2.728 -0.90702 0.401206 -0.338376
2.729 -0.90736 0.400302 -0.340478
2.73 -0.907701 0.399399 -0.34258
2.731 -0.908045 0.398495 -0.344682
2.732 -0.908391 0.39759 -0.346783
2.733 -0.908739 0.396686 -0.348885
2.734 -0.909088 0.395781 -0.350987
2.735 -0.909441 0.394876 -0.353089
2.736 -0.909795 0.393971 -0.35519
2.737 -0.910151 0.393066 -0.357292
2.738 -0.910509 0.39216 -0.359394
2.739 -0.91087 0.391254 -0.361496
2.74 -0.911232 0.390348 -0.363598
2.741 -0.911597 0.389442 -0.365699
2.742 -0.911964 0.388535 -0.367801
2.743 -0.912333 0.387629 -0.369903
2.744 -0.912703 0.386722 -0.372005
2.745 -0.913077 0.385815 -0.374107
2.746 -0.913452 0.384907 -0.376208
2.747 -0.913829 0.384 -0.37831
2.748 -0.914208 0.383092 -0.380412
2.749 -0.91459 0.382184 -0.382514
2.75 -0.914973 0.381276 -0.384616
2.751 -0.915359 0.380368 -0.386717
2.752 -0.915747 0.379459 -0.388819
2.753 -0.916137 0.37855 -0.390921
2.754 -0.916529 0.377641 -0.393023
2.755 -0.916923 0.376732 -0.395125
2.756 -0.917319 0.375822 -0.397226
2.757 -0.917717 0.374912 -0.399328
2.758 -0.918118 0.374003 -0.40143
2.759 -0.91852 0.373092 -0.403532
2.76 -0.918925 0.372182 -0.405634
2.761 -0.919331 0.371271 -0.407735
2.762 -0.91974 0.370361 -0.409837
2.763 -0.920151 0.36945 -0.411939
2.764 -0.920564 0.368538 -0.414041
2.765 -0.920979 0.367627 -0.416143
2.766 -0.921396 0.366715 -0.418244
2.767 -0.921815 0.365803 -0.420346
2.768 -0.922237 0.364891 -0.422448
2.769 -0.92266 0.363979 -0.42455
2.77 -0.923086 0.363066 -0.426652
2.771 -0.923514 0.362154 -0.428753
2.772 -0.923943 0.361241 -0.430855
2.773 -0.924375 0.360327 -0.432957
2.774 -0.924809 0.359414 -0.435059
2.775 -0.925246 0.3585 -0.43716
2.776 -0.925684 0.357587 -0.439262
2.777 -0.926124 0.356672 -0.441364
2.778 -0.926566 0.355758 -0.443466
2.779 -0.927011 0.354844 -0.445568
2.78 -0.927458 0.353929 -0.447669
2.781 -0.927906 0.353014 -0.449771
2.782 -0.928357 0.352099 -0.451873
2.783 -0.92881 0.351184 -0.453975
2.784 -0.929265 0.350268 -0.456077
2.785 -0.929722 0.349352 -0.458178
2.786 -0.930181 0.348436 -0.46028
2.787 -0.930643 0.34752 -0.462382
2.788 -0.931106 0.346603 -0.464484
2.789 -0.931572 0.345687 -0.466586
2.79 -0.932039 0.34477 -0.468687
2.791 -0.932509 0.343853 -0.470789
2.792 -0.932981 0.342935 -0.472891
2.793 -0.933455 0.342018 -0.474993
2.794 -0.933931 0.3411 -0.477095
2.795 -0.934409 0.340182 -0.479196
2.796 -0.934889 0.339264 -0.481298
2.797 -0.935372 0.338346 -0.4834
2.798 -0.935856 0.337427 -0.485502
2.799 -0.936343 0.336508 -0.487604
2.8 -0.936831 0.335589 -0.489705
2.801 -0.937322 0.33467 -0.491807
2.802 -0.937815 0.33375 -0.493909
2.803 -0.93831 0.332831 -0.496011
2.804 -0.938807 0.331911 -0.498113
2.805 -0.939306 0.330991 -0.500214
2.806 -0.939807 0.33007 -0.502316
2.807 -0.940311 0.32915 -0.504418
2.808 -0.940816 0.328229 -0.50652
2.809 -0.941324 0.327308 -0.508622
2.81 -0.941833 0.326387 -0.510723
2.811 -0.942345 0.325465 -0.512825
2.812 -0.942859 0.324543 -0.514927
2.813 -0.943375 0.323622 -0.517029
2.814 -0.943893 0.322699 -0.51913
2.815 -0.944413 0.321777 -0.521232
2.816 -0.944936 0.320855 -0.523334
2.817 -0.94546 0.319932 -0.525436
2.818 -0.945987 0.319009 -0.527538
2.819 -0.946515 0.318086 -0.529639
2.82 -0.947046 0.317162 -0.531741
2.821 -0.947579 0.316239 -0.533843
2.822 -0.948113 0.315315 -0.535945
2.823 -0.94865 0.314391 -0.538047
2.824 -0.94919 0.313466 -0.540148
2.825 -0.949731 0.312542 -0.54225
2.826 -0.950274 0.311617 -0.544352
2.827 -0.950819 0.310692 -0.546454
2.828 -0.951366 0.309752 -0.545098
2.829 -0.951909 0.308801 -0.541098
2.83 -0.952448 0.307849 -0.537098
2.831 -0.952983 0.306896 -0.533098
2.832 -0.953514 0.305943 -0.529098
2.833 -0.954042 0.304989 -0.525098
2.834 -0.954565 0.304034 -0.521098
2.835 -0.955084 0.303079 -0.517098
2.836 -0.955599 0.302124 -0.513098
2.837 -0.95611 0.301168 -0.509098
2.838 -0.956617 0.300211 -0.505098
2.839 -0.95712 0.299254 -0.501098
2.84 -0.957619 0.298297 -0.497098
2.841 -0.958114 0.297338 -0.493098
2.842 -0.958605 0.29638 -0.489098
2.843 -0.959092 0.29542 -0.485098
2.844 -0.959576 0.294461 -0.481098
2.845 -0.960055 0.2935 -0.477098
2.846 -0.96053 0.292539 -0.473098
2.847 -0.961001 0.291578 -0.469098
2.848 -0.961468 0.290616 -0.465098
2.849 -0.961931 0.289653 -0.461098
2.85 -0.96239 0.28869 -0.457098
2.851 -0.962845 0.287726 -0.453098
2.852 -0.963296 0.286762 -0.449098
2.853 -0.963743 0.285797 -0.445098
2.854 -0.964187 0.284832 -0.441098
2.855 -0.964626 0.283866 -0.437098
2.856 -0.965061 0.2829 -0.433098
2.857 -0.965492 0.281933 -0.429098
2.858 -0.965919 0.280965 -0.425098
2.859 -0.966342 0.279997 -0.421098
2.86 -0.966761 0.279028 -0.417098
2.861 -0.967176 0.278059 -0.413098
2.862 -0.967587 0.27709 -0.409098
2.863 -0.967994 0.276119 -0.405098
2.864 -0.968398 0.275149 -0.401098
2.865 -0.968797 0.274177 -0.397098
2.866 -0.969192 0.273205 -0.393098
2.867 -0.969583 0.272233 -0.389098
2.868 -0.96997 0.27126 -0.385098
2.869 -0.970353 0.270286 -0.381098
2.87 -0.970732 0.269312 -0.377098
2.871 -0.971107 0.268338 -0.373098
2.872 -0.971478 0.267362 -0.369098
2.873 -0.971845 0.266387 -0.365098
2.874 -0.972209 0.26541 -0.361098
2.875 -0.972568 0.264434 -0.357098
2.876 -0.972923 0.263456 -0.353098
2.877 -0.973274 0.262478 -0.349098
2.878 -0.973621 0.2615 -0.345098
2.879 -0.973964 0.260521 -0.341098
2.88 -0.974303 0.259541 -0.337098
2.881 -0.974638 0.258561 -0.333098
2.882 -0.974969 0.257581 -0.329098
2.883 -0.975296 0.256599 -0.325098
2.884 -0.97562 0.255618 -0.321098
2.885 -0.975939 0.254635 -0.317098
2.886 -0.976254 0.253653 -0.313098
2.887 -0.976565 0.252669 -0.309098
2.888 -0.976872 0.251685 -0.305098
2.889 -0.977175 0.250701 -0.301098
2.89 -0.977474 0.249716 -0.297098
2.891 -0.977769 0.24873 -0.293098
2.892 -0.97806 0.247744 -0.289098
2.893 -0.978347 0.246757 -0.285098
2.894 -0.978631 0.24577 -0.281098
2.895 -0.97891 0.244782 -0.277098
2.896 -0.979185 0.243794 -0.273098
2.897 -0.979456 0.242805 -0.269098
2.898 -0.979723 0.241816 -0.265098
2.899 -0.979986 0.240826 -0.261098
2.9 -0.980245 0.239835 -0.257098
2.901 -0.9805 0.238844 -0.253098
2.902 -0.980751 0.237853 -0.249098
2.903 -0.980998 0.236861 -0.245098
2.904 -0.981241 0.235868 -0.241098
2.905 -0.981481 0.234875 -0.237098
2.906 -0.981716 0.233881 -0.233098
2.907 -0.981947 0.232886 -0.229098
2.908 -0.982174 0.231892 -0.225098
2.909 -0.982397 0.230896 -0.221098
2.91 -0.982616 0.2299 -0.217098
2.911 -0.982831 0.228904 -0.213098
2.912 -0.983042 0.227907 -0.209098
2.913 -0.983249 0.226909 -0.205098
2.914 -0.983452 0.225911 -0.201098
2.915 -0.983652 0.224912 -0.197098
2.916 -0.983847 0.223913 -0.193098
2.917 -0.984038 0.222913 -0.189098
2.918 -0.984225 0.221913 -0.185098
2.919 -0.984408 0.220912 -0.181098
2.92 -0.984587 0.21991 -0.177098
2.921 -0.984762 0.218908 -0.173098
2.922 -0.984933 0.217906 -0.169098
2.923 -0.9851 0.216903 -0.165098
2.924 -0.985263 0.215899 -0.161098
2.925 -0.985423 0.214895 -0.157098
2.926 -0.985578 0.21389 -0.153098
2.927 -0.985729 0.212885 -0.149098
2.928 -0.985876 0.211879 -0.145098
2.929 -0.986019 0.210873 -0.141098
2.93 -0.986158 0.209866 -0.137098
2.931 -0.986293 0.208858 -0.133098
2.932 -0.986424 0.20785 -0.129098
2.933 -0.986551 0.206842 -0.125098
2.934 -0.986674 0.205833 -0.121098
2.935 -0.986794 0.204823 -0.117098
2.936 -0.986909 0.203813 -0.113098
2.937 -0.98702 0.202802 -0.109098
2.938 -0.987127 0.201791 -0.105098
2.939 -0.98723 0.200779 -0.101098
2.94 -0.987329 0.199766 -0.0970983
2.941 -0.987424 0.198753 -0.0930983
2.942 -0.987515 0.19774 -0.0890983
2.943 -0.987602 0.196726 -0.0850983
2.944 -0.987685 0.195711 -0.0810983
2.945 -0.987765 0.194696 -0.0770983
2.946 -0.98784 0.19368 -0.0730983
2.947 -0.987911 0.192664 -0.0690983
2.948 -0.987978 0.191647 -0.0650983
2.949 -0.988041 0.19063 -0.0610983
2.95 -0.9881 0.189612 -0.0570983
2.951 -0.988155 0.188594 -0.0530983
2.952 -0.988206 0.187575 -0.0490983
2.953 -0.988253 0.186555 -0.0450983
2.954 -0.988296 0.185535 -0.0410983
2.955 -0.988335 0.184515 -0.0370983
2.956 -0.988371 0.183494 -0.0330983
2.957 -0.988402 0.182472 -0.0290983
2.958 -0.988429 0.18145 -0.0250983
2.959 -0.988452 0.180427 -0.0210983
2.96 -0.988471 0.179403 -0.0170983
2.961 -0.988486 0.17838 -0.0130983
2.962 -0.988497 0.177355 -0.00909825
2.963 -0.988504 0.17633 -0.00509825
2.964 -0.988507 0.175305 -0.00109825
2.965 -0.988506 0.174278 0.00290175
2.966 -0.988502 0.173252 0.00690175
2.967 -0.988493 0.172225 0.0109017
2.968 -0.98848 0.171197 0.0149017
2.969 -0.988463 0.170169 0.0189017
2.97 -0.988442 0.16914 0.0229017
2.971 -0.988417 0.168111 0.0269017
2.972 -0.988388 0.167081 0.0309017
2.973 -0.988355 0.16605 0.0349017
2.974 -0.988318 0.165019 0.0389017
2.975 -0.988277 0.163988 0.0429017
2.976 -0.988233 0.162955 0.0469017
2.977 -0.988184 0.161923 0.0509017
2.978 -0.988131 0.16089 0.0549017
2.979 -0.988074 0.159856 0.0589017
2.98 -0.988013 0.158822 0.0629017
2.981 -0.987948 0.157787 0.0669017
2.982 -0.987879 0.156751 0.0709017
2.983 -0.987806 0.155715 0.0749017
2.984 -0.987729 0.154679 0.0789017
