# interpolation 
# x linterp qspline cspline
0.732 0.513859 0.503946 0.473279
0.733 0.513413 0.503524 0.472755
0.734 0.512967 0.503102 0.472232
0.735 0.512521 0.50268 0.47171
0.736 0.512075 0.502258 0.47119
0.737 0.51163 0.501836 0.470671
0.738 0.511184 0.501414 0.470153
0.739 0.510738 0.500992 0.469636
0.74 0.510292 0.500571 0.469121
0.741 0.509846 0.500149 0.468607
0.742 0.509401 0.499728 0.468095
0.743 0.508955 0.499307 0.467583
0.744 0.508509 0.498885 0.467073
0.745 0.508063 0.498464 0.466564
0.746 0.507617 0.498043 0.466057
0.747 0.507172 0.497622 0.465551
0.748 0.506726 0.497202 0.465046
0.749 0.50628 0.496781 0.464542
0.75 0.505834 0.49636 0.46404
0.751 0.505388 0.49594 0.463539
0.752 0.504943 0.495519 0.46304
0.753 0.504497 0.495099 0.462541
0.754 0.504051 0.494679 0.462045
0.755 0.503605 0.494259 0.461549
0.756 0.503159 0.493839 0.461055
0.757 0.502713 0.493419 0.460562
0.758 0.502268 0.492999 0.460071
0.759 0.501822 0.49258 0.459581
0.76 0.501376 0.49216 0.459092
0.761 0.50093 0.491741 0.458605
0.762 0.500484 0.491321 0.458119
0.763 0.500039 0.490902 0.457635
0.764 0.499593 0.490483 0.457152
0.765 0.499147 0.490064 0.45667
0.766 0.498701 0.489645 0.45619
0.767 0.498255 0.489226 0.455712
0.768 0.49781 0.488807 0.455234
0.769 0.497364 0.488388 0.454758
0.77 0.496918 0.48797 0.454284
0.771 0.496472 0.487551 0.453811
0.772 0.496026 0.487133 0.453339
0.773 0.495581 0.486715 0.452869
0.774 0.495135 0.486296 0.452401
0.775 0.494689 0.485878 0.451934
0.776 0.494243 0.48546 0.451468
0.777 0.493797 0.485043 0.451004
0.778 0.493352 0.484625 0.450541
0.779 0.492906 0.484207 0.45008
0.78 0.49246 0.48379 0.44962
0.781 0.492014 0.483372 0.449162
0.782 0.491568 0.482955 0.448705
0.783 0.491123 0.482538 0.44825
0.784 0.490677 0.48212 0.447796
0.785 0.490231 0.481703 0.447344
0.786 0.489785 0.481286 0.446893
0.787 0.489339 0.48087 0.446444
0.788 0.488894 0.480453 0.445996
0.789 0.488448 0.480036 0.44555
0.79 0.488002 0.47962 0.445106
0.791 0.487556 0.479203 0.444663
0.792 0.48711 0.478787 0.444221
0.793 0.486665 0.478371 0.443781
0.794 0.486219 0.477954 0.443343
0.795 0.485773 0.477538 0.442906
0.796 0.485327 0.477122 0.442471
0.797 0.484881 0.476707 0.442038
0.798 0.484435 0.476291 0.441606
0.799 0.48399 0.475875 0.441175
0.8 0.483544 0.47546 0.440747
0.801 0.483098 0.475044 0.440319
0.802 0.482652 0.474629 0.439894
0.803 0.482206 0.474214 0.43947
0.804 0.481761 0.473798 0.439048
0.805 0.481315 0.473383 0.438627
0.806 0.480869 0.472969 0.438208
0.807 0.480423 0.472554 0.43779
0.808 0.479977 0.472139 0.437375
0.809 0.479532 0.471724 0.436961
0.81 0.479086 0.47131 0.436548
0.811 0.47864 0.470895 0.436137
0.812 0.478194 0.470481 0.435728
0.813 0.477748 0.470067 0.435321
0.814 0.477303 0.469653 0.434915
0.815 0.476857 0.469239 0.434511
0.816 0.476411 0.468825 0.434108
0.817 0.475965 0.468411 0.433707
0.818 0.475519 0.467997 0.433308
0.819 0.475074 0.467584 0.432911
0.82 0.474628 0.46717 0.432515
0.821 0.474182 0.466757 0.432121
0.822 0.473736 0.466343 0.431729
0.823 0.47329 0.46593 0.431339
0.824 0.472845 0.465517 0.43095
0.825 0.472399 0.465104 0.430563
0.826 0.471953 0.464691 0.430177
0.827 0.471507 0.464278 0.429794
0.828 0.471061 0.463866 0.429412
0.829 0.470616 0.463453 0.429032
0.83 0.47017 0.46304 0.428654
0.831 0.469724 0.462628 0.428277
0.832 0.469278 0.462216 0.427902
0.833 0.468832 0.461804 0.427529
0.834 0.468387 0.461391 0.427158
0.835 0.467941 0.460979 0.426789
0.836 0.467495 0.460568 0.426421
0.837 0.467049 0.460156 0.426055
0.838 0.466603 0.459744 0.425691
0.839 0.466157 0.459332 0.425329
0.84 0.465712 0.458921 0.424969
0.841 0.465266 0.45851 0.42461
0.842 0.46482 0.458098 0.424253
0.843 0.464374 0.457687 0.423898
0.844 0.463928 0.457276 0.423545
0.845 0.463483 0.456865 0.423194
0.846 0.463037 0.456454 0.422845
0.847 0.462591 0.456043 0.422497
0.848 0.462145 0.455633 0.422151
0.849 0.461699 0.455222 0.421808
0.85 0.461254 0.454811 0.421466
0.851 0.460808 0.454401 0.421125
0.852 0.460362 0.453991 0.420787
0.853 0.459916 0.453581 0.420451
0.854 0.45947 0.453171 0.420116
0.855 0.459025 0.452761 0.419784
0.856 0.458579 0.452351 0.419453
0.857 0.458133 0.451941 0.419124
0.858 0.457687 0.451531 0.418798
0.859 0.457241 0.451122 0.418473
0.86 0.456796 0.450712 0.41815
0.861 0.45635 0.450303 0.417829
0.862 0.455904 0.449894 0.417509
0.863 0.455458 0.449484 0.417192
0.864 0.455012 0.449075 0.416877
0.865 0.454567 0.448666 0.416564
0.866 0.454121 0.448257 0.416252
0.867 0.453675 0.447849 0.415943
0.868 0.453229 0.44744 0.415635
0.869 0.452783 0.447031 0.41533
0.87 0.452338 0.446623 0.415026
0.871 0.451892 0.446215 0.414725
0.872 0.451446 0.445806 0.414425
0.873 0.451 0.445398 0.414128
0.874 0.450554 0.44499 0.413832
0.875 0.450109 0.444582 0.413539
0.876 0.449663 0.444174 0.413247
0.877 0.449217 0.443767 0.412958
0.878 0.448771 0.443359 0.41267
0.879 0.448325 0.442951 0.412384
0.88 0.44788 0.442544 0.412101
0.881 0.447434 0.442137 0.41182
0.882 0.446988 0.441729 0.41154
0.883 0.446542 0.441322 0.411263
0.884 0.446096 0.440915 0.410987
0.885 0.44565 0.440508 0.410714
0.886 0.445205 0.440101 0.410443
0.887 0.444759 0.439695 0.410174
0.888 0.444313 0.439288 0.409907
0.889 0.443867 0.438881 0.409642
0.89 0.443421 0.438475 0.409379
0.891 0.442976 0.438069 0.409118
0.892 0.44253 0.437662 0.408859
0.893 0.442084 0.437256 0.408603
0.894 0.441638 0.43685 0.408348
0.895 0.441192 0.436444 0.408096
0.896 0.440747 0.436038 0.407845
0.897 0.440301 0.435633 0.407597
0.898 0.439855 0.435227 0.407351
0.899 0.439409 0.434821 0.407107
0.9 0.438963 0.434416 0.406865
0.901 0.438518 0.434011 0.406626
0.902 0.438072 0.433605 0.406388
0.903 0.437626 0.4332 0.406153
0.904 0.43718 0.432795 0.40592
0.905 0.436734 0.43239 0.405689
0.906 0.436289 0.431986 0.40546
0.907 0.435843 0.431581 0.405233
0.908 0.435397 0.431176 0.405009
0.909 0.434951 0.430772 0.404786
0.91 0.434505 0.430367 0.404566
0.911 0.43406 0.429963 0.404348
0.912 0.433614 0.429559 0.404132
0.913 0.433168 0.429155 0.403919
0.914 0.432722 0.428751 0.403707
0.915 0.432276 0.428347 0.403498
0.916 0.431831 0.427943 0.403291
0.917 0.431385 0.427539 0.403087
0.918 0.430939 0.427135 0.402884
0.919 0.430493 0.426732 0.402684
0.92 0.430047 0.426329 0.402486
0.921 0.429602 0.425925 0.40229
0.922 0.429156 0.425522 0.402097
0.923 0.42871 0.425119 0.401905
0.924 0.428264 0.424716 0.401716
0.925 0.427818 0.424313 0.40153
0.926 0.427372 0.42391 0.401345
0.927 0.426927 0.423507 0.401163
0.928 0.426481 0.423105 0.400983
0.929 0.426035 0.422702 0.400806
0.93 0.425589 0.4223 0.40063
0.931 0.425143 0.421898 0.400457
0.932 0.424698 0.421495 0.400287
0.933 0.424252 0.421093 0.400118
0.934 0.423806 0.420691 0.399952
0.935 0.42336 0.420289 0.399789
0.936 0.422914 0.419888 0.399627
0.937 0.422469 0.419486 0.399468
0.938 0.422023 0.419084 0.399311
0.939 0.421577 0.418683 0.399157
0.94 0.421131 0.418282 0.399005
0.941 0.420685 0.41788 0.398855
0.942 0.42024 0.417479 0.398708
0.943 0.419794 0.417078 0.398563
0.944 0.419348 0.416677 0.39842
0.945 0.418902 0.416276 0.39828
0.946 0.418456 0.415875 0.398142
0.947 0.418011 0.415475 0.398007
0.948 0.417565 0.415074 0.397874
0.949 0.417119 0.414674 0.397743
0.95 0.416673 0.414273 0.397615
0.951 0.416227 0.413873 0.397489
0.952 0.415782 0.413473 0.397366
0.953 0.415336 0.413073 0.397245
0.954 0.41489 0.412673 0.397126
0.955 0.414444 0.412273 0.39701
0.956 0.413998 0.411873 0.396896
0.957 0.413553 0.411473 0.396785
0.958 0.413107 0.411074 0.396676
0.959 0.412661 0.410674 0.39657
0.96 0.412215 0.410275 0.396466
0.961 0.411769 0.409876 0.396364
0.962 0.411324 0.409476 0.396265
0.963 0.410878 0.409077 0.396169
0.964 0.410432 0.408678 0.396075
0.965 0.409986 0.40828 0.395983
0.966 0.40954 0.407881 0.395894
0.967 0.409094 0.407482 0.395807
0.968 0.408649 0.407084 0.395723
0.969 0.408203 0.406685 0.395642
0.97 0.407757 0.406287 0.395563
0.971 0.407311 0.405888 0.395486
0.972 0.406865 0.40549 0.395412
0.973 0.40642 0.405092 0.39534
0.974 0.405974 0.404694 0.395271
0.975 0.405528 0.404296 0.395205
0.976 0.405082 0.403899 0.395141
0.977 0.404636 0.403501 0.39508
0.978 0.404191 0.403103 0.395021
0.979 0.403745 0.402706 0.394964
0.98 0.403299 0.402309 0.394911
0.981 0.402853 0.401911 0.39486
0.982 0.402407 0.401514 0.394811
0.983 0.401962 0.401117 0.394765
0.984 0.401516 0.40072 0.394722
0.985 0.40107 0.400323 0.394681
0.986 0.400624 0.399927 0.394643
0.987 0.400178 0.39953 0.394607
0.988 0.399733 0.399134 0.394574
0.989 0.399287 0.398737 0.394544
0.99 0.398841 0.398341 0.394516
0.991 0.398395 0.397945 0.394491
0.992 0.397949 0.397548 0.394468
0.993 0.397504 0.397152 0.394448
0.994 0.397058 0.396756 0.394431
0.995 0.396612 0.396361 0.394416
0.996 0.396166 0.395965 0.394404
0.997 0.39572 0.395569 0.394395
0.998 0.395275 0.395174 0.394388
0.999 0.394829 0.394778 0.394384
1 0.394383 0.394383 0.394383
1.001 0.394772 0.393988 0.394384
1.002 0.39516 0.393596 0.394388
1.003 0.395549 0.393204 0.394393
1.004 0.395938 0.392814 0.394402
1.005 0.396327 0.392426 0.394412
1.006 0.396715 0.392039 0.394425
1.007 0.397104 0.391654 0.39444
1.008 0.397493 0.391271 0.394457
1.009 0.397881 0.390889 0.394477
1.01 0.39827 0.390509 0.394499
1.011 0.398659 0.39013 0.394523
1.012 0.399048 0.389752 0.39455
1.013 0.399436 0.389377 0.394578
1.014 0.399825 0.389003 0.394609
1.015 0.400214 0.38863 0.394643
1.016 0.400602 0.388259 0.394678
1.017 0.400991 0.38789 0.394716
1.018 0.40138 0.387522 0.394756
1.019 0.401769 0.387156 0.394799
1.02 0.402157 0.386791 0.394843
1.021 0.402546 0.386428 0.39489
1.022 0.402935 0.386066 0.394939
1.023 0.403323 0.385706 0.39499
1.024 0.403712 0.385348 0.395044
1.025 0.404101 0.384991 0.3951
1.026 0.40449 0.384636 0.395158
1.027 0.404878 0.384282 0.395218
1.028 0.405267 0.38393 0.39528
1.029 0.405656 0.383579 0.395345
1.03 0.406044 0.38323 0.395411
1.031 0.406433 0.382883 0.39548
1.032 0.406822 0.382537 0.395552
1.033 0.407211 0.382193 0.395625
1.034 0.407599 0.38185 0.3957
1.035 0.407988 0.381509 0.395778
1.036 0.408377 0.381169 0.395858
1.037 0.408765 0.380831 0.39594
1.038 0.409154 0.380494 0.396024
1.039 0.409543 0.38016 0.396111
1.04 0.409932 0.379826 0.396199
1.041 0.41032 0.379494 0.39629
1.042 0.410709 0.379164 0.396382
1.043 0.411098 0.378836 0.396477
1.044 0.411486 0.378509 0.396574
1.045 0.411875 0.378183 0.396674
1.046 0.412264 0.377859 0.396775
1.047 0.412653 0.377537 0.396878
1.048 0.413041 0.377216 0.396984
1.049 0.41343 0.376897 0.397091
1.05 0.413819 0.376579 0.397201
1.051 0.414207 0.376263 0.397313
1.052 0.414596 0.375948 0.397427
1.053 0.414985 0.375635 0.397543
1.054 0.415374 0.375324 0.397661
1.055 0.415762 0.375014 0.397781
1.056 0.416151 0.374706 0.397903
1.057 0.41654 0.374399 0.398028
1.058 0.416928 0.374094 0.398154
1.059 0.417317 0.373791 0.398283
1.06 0.417706 0.373489 0.398413
1.061 0.418095 0.373188 0.398546
1.062 0.418483 0.372889 0.39868
1.063 0.418872 0.372592 0.398817
1.064 0.419261 0.372296 0.398956
1.065 0.419649 0.372002 0.399096
1.066 0.420038 0.37171 0.399239
1.067 0.420427 0.371419 0.399384
1.068 0.420816 0.371129 0.399531
1.069 0.421204 0.370841 0.39968
1.07 0.421593 0.370555 0.39983
1.071 0.421982 0.37027 0.399983
1.072 0.422371 0.369987 0.400138
1.073 0.422759 0.369706 0.400295
1.074 0.423148 0.369426 0.400454
1.075 0.423537 0.369147 0.400615
1.076 0.423925 0.36887 0.400777
1.077 0.424314 0.368595 0.400942
1.078 0.424703 0.368321 0.401109
1.079 0.425092 0.368049 0.401278
1.08 0.42548 0.367778 0.401448
1.081 0.425869 0.367509 0.401621
1.082 0.426258 0.367242 0.401795
1.083 0.426646 0.366976 0.401972
1.084 0.427035 0.366711 0.40215
1.085 0.427424 0.366449 0.402331
1.086 0.427813 0.366187 0.402513
1.087 0.428201 0.365928 0.402698
1.088 0.42859 0.36567 0.402884
1.089 0.428979 0.365413 0.403072
1.09 0.429367 0.365158 0.403262
1.091 0.429756 0.364905 0.403454
1.092 0.430145 0.364653 0.403648
1.093 0.430534 0.364403 0.403844
1.094 0.430922 0.364154 0.404041
1.095 0.431311 0.363907 0.404241
1.096 0.4317 0.363662 0.404442
1.097 0.432088 0.363418 0.404646
1.098 0.432477 0.363175 0.404851
1.099 0.432866 0.362934 0.405058
1.1 0.433255 0.362695 0.405267
1.101 0.433643 0.362457 0.405478
1.102 0.434032 0.362221 0.405691
1.103 0.434421 0.361987 0.405905
1.104 0.434809 0.361754 0.406121
1.105 0.435198 0.361522 0.40634
1.106 0.435587 0.361292 0.40656
1.107 0.435976 0.361064 0.406782
1.108 0.436364 0.360837 0.407006
1.109 0.436753 0.360612 0.407231
1.11 0.437142 0.360389 0.407459
1.111 0.43753 0.360167 0.407688
1.112 0.437919 0.359946 0.407919
1.113 0.438308 0.359727 0.408152
1.114 0.438697 0.35951 0.408386
1.115 0.439085 0.359294 0.408623
1.116 0.439474 0.35908 0.408861
1.117 0.439863 0.358867 0.409101
1.118 0.440251 0.358656 0.409343
1.119 0.44064 0.358447 0.409587
1.12 0.441029 0.358239 0.409832
1.121 0.441418 0.358033 0.410079
1.122 0.441806 0.357828 0.410328
1.123 0.442195 0.357625 0.410579
1.124 0.442584 0.357423 0.410831
1.125 0.442972 0.357223 0.411086
1.126 0.443361 0.357025 0.411342
1.127 0.44375 0.356828 0.411599
1.128 0.444139 0.356632 0.411859
1.129 0.444527 0.356439 0.41212
1.13 0.444916 0.356246 0.412383
1.131 0.445305 0.356056 0.412647
1.132 0.445693 0.355867 0.412914
1.133 0.446082 0.355679 0.413182
1.134 0.446471 0.355493 0.413452
1.135 0.44686 0.355309 0.413723
1.136 0.447248 0.355126 0.413996
1.137 0.447637 0.354945 0.414271
1.138 0.448026 0.354765 0.414548
1.139 0.448414 0.354587 0.414826
1.14 0.448803 0.35441 0.415106
1.141 0.449192 0.354235 0.415388
1.142 0.449581 0.354062 0.415671
1.143 0.449969 0.35389 0.415956
1.144 0.450358 0.35372 0.416243
1.145 0.450747 0.353551 0.416531
1.146 0.451136 0.353384 0.416821
1.147 0.451524 0.353218 0.417113
1.148 0.451913 0.353054 0.417406
1.149 0.452302 0.352892 0.417701
1.15 0.45269 0.352731 0.417997
1.151 0.453079 0.352572 0.418296
1.152 0.453468 0.352414 0.418595
1.153 0.453857 0.352258 0.418897
1.154 0.454245 0.352103 0.4192
1.155 0.454634 0.35195 0.419505
1.156 0.455023 0.351799 0.419811
1.157 0.455411 0.351649 0.420119
1.158 0.4558 0.351501 0.420428
1.159 0.456189 0.351354 0.420739
1.16 0.456578 0.351209 0.421052
1.161 0.456966 0.351065 0.421366
1.162 0.457355 0.350923 0.421682
1.163 0.457744 0.350783 0.421999
1.164 0.458132 0.350644 0.422318
1.165 0.458521 0.350506 0.422639
1.166 0.45891 0.350371 0.422961
1.167 0.459299 0.350236 0.423285
1.168 0.459687 0.350104 0.42361
1.169 0.460076 0.349973 0.423937
1.17 0.460465 0.349843 0.424265
1.171 0.460853 0.349715 0.424595
1.172 0.461242 0.349589 0.424926
1.173 0.461631 0.349464 0.425259
1.174 0.46202 0.349341 0.425594
1.175 0.462408 0.349219 0.42593
1.176 0.462797 0.349099 0.426267
1.177 0.463186 0.34898 0.426606
1.178 0.463574 0.348864 0.426947
1.179 0.463963 0.348748 0.427289
1.18 0.464352 0.348634 0.427632
1.181 0.464741 0.348522 0.427977
1.182 0.465129 0.348411 0.428324
1.183 0.465518 0.348302 0.428672
1.184 0.465907 0.348195 0.429021
1.185 0.466295 0.348089 0.429372
1.186 0.466684 0.347984 0.429724
1.187 0.467073 0.347881 0.430078
1.188 0.467462 0.34778 0.430434
1.189 0.46785 0.34768 0.43079
1.19 0.468239 0.347582 0.431148
1.191 0.468628 0.347486 0.431508
1.192 0.469016 0.347391 0.431869
1.193 0.469405 0.347297 0.432232
1.194 0.469794 0.347205 0.432596
1.195 0.470183 0.347115 0.432961
1.196 0.470571 0.347026 0.433328
1.197 0.47096 0.346939 0.433696
1.198 0.471349 0.346854 0.434066
1.199 0.471737 0.34677 0.434437
1.2 0.472126 0.346687 0.434809
1.201 0.472515 0.346606 0.435183
1.202 0.472904 0.346527 0.435559
1.203 0.473292 0.346449 0.435935
1.204 0.473681 0.346373 0.436313
1.205 0.47407 0.346298 0.436693
1.206 0.474458 0.346225 0.437073
1.207 0.474847 0.346154 0.437456
1.208 0.475236 0.346084 0.437839
1.209 0.475625 0.346015 0.438224
1.21 0.476013 0.345949 0.43861
1.211 0.476402 0.345883 0.438998
1.212 0.476791 0.34582 0.439387
1.213 0.477179 0.345758 0.439777
1.214 0.477568 0.345697 0.440169
1.215 0.477957 0.345638 0.440562
1.216 0.478346 0.345581 0.440956
1.217 0.478734 0.345525 0.441352
1.218 0.479123 0.345471 0.441749
1.219 0.479512 0.345418 0.442147
1.22 0.479901 0.345367 0.442546
1.221 0.480289 0.345318 0.442947
1.222 0.480678 0.34527 0.443349
1.223 0.481067 0.345223 0.443753
1.224 0.481455 0.345178 0.444158
1.225 0.481844 0.345135 0.444564
1.226 0.482233 0.345093 0.444971
1.227 0.482622 0.345053 0.44538
1.228 0.48301 0.345015 0.44579
1.229 0.483399 0.344978 0.446201
1.23 0.483788 0.344942 0.446613
1.231 0.484176 0.344908 0.447027
1.232 0.484565 0.344876 0.447442
1.233 0.484954 0.344845 0.447858
1.234 0.485343 0.344816 0.448275
1.235 0.485731 0.344789 0.448694
1.236 0.48612 0.344763 0.449114
1.237 0.486509 0.344738 0.449535
1.238 0.486897 0.344715 0.449957
1.239 0.487286 0.344694 0.450381
1.24 0.487675 0.344674 0.450806
1.241 0.488064 0.344656 0.451232
1.242 0.488452 0.344639 0.451659
1.243 0.488841 0.344624 0.452088
1.244 0.48923 0.344611 0.452517
1.245 0.489618 0.344599 0.452948
1.246 0.490007 0.344589 0.45338
1.247 0.490396 0.34458 0.453813
1.248 0.490785 0.344573 0.454248
1.249 0.491173 0.344567 0.454683
1.25 0.491562 0.344563 0.45512
1.251 0.491951 0.344561 0.455558
1.252 0.492339 0.34456 0.455997
1.253 0.492728 0.34456 0.456437
1.254 0.493117 0.344562 0.456878
1.255 0.493506 0.344566 0.457321
1.256 0.493894 0.344572 0.457765
1.257 0.494283 0.344579 0.458209
1.258 0.494672 0.344587 0.458655
1.259 0.49506 0.344597 0.459102
1.26 0.495449 0.344609 0.45955
1.261 0.495838 0.344622 0.46
1.262 0.496227 0.344637 0.46045
1.263 0.496615 0.344653 0.460902
1.264 0.497004 0.344671 0.461354
1.265 0.497393 0.34469 0.461808
1.266 0.497781 0.344711 0.462263
1.267 0.49817 0.344734 0.462719
1.268 0.498559 0.344758 0.463176
1.269 0.498948 0.344784 0.463634
1.27 0.499336 0.344811 0.464093
1.271 0.499725 0.34484 0.464553
1.272 0.500114 0.34487 0.465015
1.273 0.500502 0.344902 0.465477
1.274 0.500891 0.344936 0.46594
1.275 0.50128 0.344971 0.466405
1.276 0.501669 0.345008 0.46687
1.277 0.502057 0.345046 0.467337
1.278 0.502446 0.345086 0.467804
1.279 0.502835 0.345127 0.468273
1.28 0.503223 0.34517 0.468743
1.281 0.503612 0.345215 0.469214
1.282 0.504001 0.345261 0.469685
1.283 0.50439 0.345309 0.470158
1.284 0.504778 0.345358 0.470632
1.285 0.505167 0.345409 0.471106
1.286 0.505556 0.345461 0.471582
1.287 0.505945 0.345515 0.472059
1.288 0.506333 0.34557 0.472537
1.289 0.506722 0.345628 0.473016
1.29 0.507111 0.345686 0.473495
1.291 0.507499 0.345746 0.473976
1.292 0.507888 0.345808 0.474458
1.293 0.508277 0.345872 0.47494
1.294 0.508666 0.345937 0.475424
1.295 0.509054 0.346003 0.475908
1.296 0.509443 0.346071 0.476394
1.297 0.509832 0.346141 0.476881
1.298 0.51022 0.346212 0.477368
1.299 0.510609 0.346285 0.477856
1.3 0.510998 0.346359 0.478346
1.301 0.511387 0.346435 0.478836
1.302 0.511775 0.346512 0.479327
1.303 0.512164 0.346591 0.479819
1.304 0.512553 0.346672 0.480312
1.305 0.512941 0.346754 0.480806
1.306 0.51333 0.346838 0.481301
1.307 0.513719 0.346923 0.481797
1.308 0.514108 0.34701 0.482293
1.309 0.514496 0.347099 0.482791
1.31 0.514885 0.347189 0.483289
1.311 0.515274 0.34728 0.483789
1.312 0.515662 0.347373 0.484289
1.313 0.516051 0.347468 0.48479
1.314 0.51644 0.347564 0.485292
1.315 0.516829 0.347662 0.485795
1.316 0.517217 0.347762 0.486298
1.317 0.517606 0.347863 0.486803
1.318 0.517995 0.347965 0.487308
1.319 0.518383 0.348069 0.487815
1.32 0.518772 0.348175 0.488322
1.321 0.519161 0.348282 0.48883
1.322 0.51955 0.348391 0.489338
1.323 0.519938 0.348501 0.489848
1.324 0.520327 0.348613 0.490358
1.325 0.520716 0.348727 0.49087
1.326 0.521104 0.348842 0.491382
1.327 0.521493 0.348959 0.491895
1.328 0.521882 0.349077 0.492408
1.329 0.522271 0.349197 0.492923
1.33 0.522659 0.349318 0.493438
1.331 0.523048 0.349441 0.493954
1.332 0.523437 0.349566 0.494471
1.333 0.523825 0.349692 0.494989
1.334 0.524214 0.349819 0.495507
1.335 0.524603 0.349949 0.496026
1.336 0.524992 0.350079 0.496546
1.337 0.52538 0.350212 0.497067
1.338 0.525769 0.350346 0.497588
1.339 0.526158 0.350481 0.498111
1.34 0.526546 0.350618 0.498634
1.341 0.526935 0.350757 0.499157
1.342 0.527324 0.350897 0.499682
1.343 0.527713 0.351039 0.500207
1.344 0.528101 0.351182 0.500733
1.345 0.52849 0.351327 0.50126
1.346 0.528879 0.351473 0.501787
1.347 0.529267 0.351621 0.502315
1.348 0.529656 0.351771 0.502844
1.349 0.530045 0.351922 0.503373
1.35 0.530434 0.352075 0.503904
1.351 0.530822 0.352229 0.504435
1.352 0.531211 0.352385 0.504966
1.353 0.5316 0.352543 0.505499
1.354 0.531988 0.352702 0.506032
1.355 0.532377 0.352862 0.506565
1.356 0.532766 0.353024 0.5071
1.357 0.533155 0.353188 0.507635
1.358 0.533543 0.353353 0.508171
1.359 0.533932 0.35352 0.508707
1.36 0.534321 0.353688 0.509244
1.361 0.53471 0.353858 0.509782
1.362 0.535098 0.35403 0.51032
1.363 0.535487 0.354203 0.510859
1.364 0.535876 0.354378 0.511399
1.365 0.536264 0.354554 0.511939
1.366 0.536653 0.354732 0.51248
1.367 0.537042 0.354911 0.513021
1.368 0.537431 0.355092 0.513563
1.369 0.537819 0.355275 0.514106
1.37 0.538208 0.355459 0.514649
1.371 0.538597 0.355645 0.515193
1.372 0.538985 0.355832 0.515738
1.373 0.539374 0.356021 0.516283
1.374 0.539763 0.356211 0.516829
1.375 0.540152 0.356403 0.517375
1.376 0.54054 0.356596 0.517922
1.377 0.540929 0.356791 0.51847
1.378 0.541318 0.356988 0.519018
1.379 0.541706 0.357186 0.519566
1.38 0.542095 0.357386 0.520116
1.381 0.542484 0.357587 0.520665
1.382 0.542873 0.35779 0.521216
